image,tag,total_layers,file_layer,image_size(byte),layer_size(byte),file_size(byte),filepath
owncloud,latest,21,20,617610791,120281988,104,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/controller/import__controller.yml
owncloud,latest,21,20,617610791,120281988,85,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/controller/import_controller.yml
owncloud,latest,21,20,617610791,120281988,440,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/controller/import_override_defaults.xml
owncloud,latest,21,20,617610791,120281988,144,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/controller/import_override_defaults.yml
owncloud,latest,21,20,617610791,120281988,432,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/controller/override_defaults.xml
owncloud,latest,21,20,617610791,120281988,122,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/controller/override_defaults.yml
owncloud,latest,21,20,617610791,120281988,519,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/controller/routing.xml
owncloud,latest,21,20,617610791,120281988,179,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/controller/routing.yml
owncloud,latest,21,20,617610791,120281988,389,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/CustomCompiledRoute.php
owncloud,latest,21,20,617610791,120281988,590,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/CustomRouteCompiler.php
owncloud,latest,21,20,617610791,120281988,623,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/CustomXmlFileLoader.php
owncloud,latest,21,20,617610791,120281988,61,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/directory_import/import.yml
owncloud,latest,21,20,617610791,120281988,27,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/directory/recurse/routes1.yml
owncloud,latest,21,20,617610791,120281988,27,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/directory/recurse/routes2.yml
owncloud,latest,21,20,617610791,120281988,27,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/directory/routes3.yml
owncloud,latest,21,20,617610791,120281988,1158,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/dumper/url_matcher0.php
owncloud,latest,21,20,617610791,120281988,11407,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/dumper/url_matcher1.php
owncloud,latest,21,20,617610791,120281988,13592,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/dumper/url_matcher2.php
owncloud,latest,21,20,617610791,120281988,1776,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/dumper/url_matcher3.php
owncloud,latest,21,20,617610791,120281988,3579,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/dumper/url_matcher4.php
owncloud,latest,21,20,617610791,120281988,6990,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/dumper/url_matcher5.php
owncloud,latest,21,20,617610791,120281988,9656,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/dumper/url_matcher6.php
owncloud,latest,21,20,617610791,120281988,11298,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/dumper/url_matcher7.php
owncloud,latest,21,20,617610791,120281988,358,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/glob/bar.xml
owncloud,latest,21,20,617610791,120281988,80,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/glob/bar.yml
owncloud,latest,21,20,617610791,120281988,358,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/glob/baz.xml
owncloud,latest,21,20,617610791,120281988,80,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/glob/baz.yml
owncloud,latest,21,20,617610791,120281988,319,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/glob/import_multiple.xml
owncloud,latest,21,20,617610791,120281988,31,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/glob/import_multiple.yml
owncloud,latest,21,20,617610791,120281988,319,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/glob/import_single.xml
owncloud,latest,21,20,617610791,120281988,31,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/glob/import_single.yml
owncloud,latest,21,20,617610791,120281988,291,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/glob/php_dsl_bar.php
owncloud,latest,21,20,617610791,120281988,291,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/glob/php_dsl_baz.php
owncloud,latest,21,20,617610791,120281988,163,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/glob/php_dsl.php
owncloud,latest,21,20,617610791,120281988,66,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/incomplete.yml
owncloud,latest,21,20,617610791,120281988,659,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/list_defaults.xml
owncloud,latest,21,20,617610791,120281988,722,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/list_in_list_defaults.xml
owncloud,latest,21,20,617610791,120281988,731,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/list_in_map_defaults.xml
owncloud,latest,21,20,617610791,120281988,760,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/list_null_values.xml
owncloud,latest,21,20,617610791,120281988,705,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/map_defaults.xml
owncloud,latest,21,20,617610791,120281988,768,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/map_in_list_defaults.xml
owncloud,latest,21,20,617610791,120281988,776,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/map_in_map_defaults.xml
owncloud,latest,21,20,617610791,120281988,839,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/map_null_values.xml
owncloud,latest,21,20,617610791,120281988,303,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/missing_id.xml
owncloud,latest,21,20,617610791,120281988,303,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/missing_path.xml
owncloud,latest,21,20,617610791,120281988,830,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/namespaceprefix.xml
owncloud,latest,21,20,617610791,120281988,62,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/nonesense_resource_plus_path.yml
owncloud,latest,21,20,617610791,120281988,57,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/nonesense_type_without_resource.yml
owncloud,latest,21,20,617610791,120281988,14,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/nonvalid2.yml
owncloud,latest,21,20,617610791,120281988,61,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/nonvalidkeys.yml
owncloud,latest,21,20,617610791,120281988,289,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/nonvalidnode.xml
owncloud,latest,21,20,617610791,120281988,487,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/nonvalidroute.xml
owncloud,latest,21,20,617610791,120281988,403,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/nonvalid.xml
owncloud,latest,21,20,617610791,120281988,4,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/nonvalid.yml
owncloud,latest,21,20,617610791,120281988,529,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/null_values.xml
owncloud,latest,21,20,617610791,120281988,486,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/OtherAnnotatedClasses/AnonymousClassInTrait.php
owncloud,latest,21,20,617610791,120281988,26,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/OtherAnnotatedClasses/NoStartTagClass.php
owncloud,latest,21,20,617610791,120281988,393,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/OtherAnnotatedClasses/VariadicClass.php
owncloud,latest,21,20,617610791,120281988,569,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/php_dsl.php
owncloud,latest,21,20,617610791,120281988,286,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/php_dsl_sub.php
owncloud,latest,21,20,617610791,120281988,793,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/RedirectableUrlMatcher.php
owncloud,latest,21,20,617610791,120281988,1039,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/scalar_defaults.xml
owncloud,latest,21,20,617610791,120281988,31,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/special_route_name.yml
owncloud,latest,21,20,617610791,120281988,474,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/validpattern.php
owncloud,latest,21,20,617610791,120281988,702,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/validpattern.xml
owncloud,latest,21,20,617610791,120281988,404,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/validpattern.yml
owncloud,latest,21,20,617610791,120281988,478,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/validresource.php
owncloud,latest,21,20,617610791,120281988,539,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/validresource.xml
owncloud,latest,21,20,617610791,120281988,243,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/validresource.yml
owncloud,latest,21,20,617610791,120281988,83,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/with_define_path_variable.php
owncloud,latest,21,20,617610791,120281988,49,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Fixtures/withdoctype.xml
owncloud,latest,21,20,617610791,120281988,7547,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Generator/Dumper/PhpGeneratorDumperTest.php
owncloud,latest,21,20,617610791,120281988,32284,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Generator/UrlGeneratorTest.php
owncloud,latest,21,20,617610791,120281988,834,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Loader/AbstractAnnotationLoaderTest.php
owncloud,latest,21,20,617610791,120281988,11633,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Loader/AnnotationClassLoaderTest.php
owncloud,latest,21,20,617610791,120281988,3575,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Loader/AnnotationDirectoryLoaderTest.php
owncloud,latest,21,20,617610791,120281988,3004,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Loader/AnnotationFileLoaderTest.php
owncloud,latest,21,20,617610791,120281988,1495,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Loader/ClosureLoaderTest.php
owncloud,latest,21,20,617610791,120281988,2380,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Loader/DirectoryLoaderTest.php
owncloud,latest,21,20,617610791,120281988,1487,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Loader/GlobFileLoaderTest.php
owncloud,latest,21,20,617610791,120281988,3268,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Loader/ObjectRouteLoaderTest.php
owncloud,latest,21,20,617610791,120281988,5617,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Loader/PhpFileLoaderTest.php
owncloud,latest,21,20,617610791,120281988,14426,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Loader/XmlFileLoaderTest.php
owncloud,latest,21,20,617610791,120281988,8445,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Loader/YamlFileLoaderTest.php
owncloud,latest,21,20,617610791,120281988,1422,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Matcher/DumpedRedirectableUrlMatcherTest.php
owncloud,latest,21,20,617610791,120281988,1446,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Matcher/DumpedUrlMatcherTest.php
owncloud,latest,21,20,617610791,120281988,748,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Matcher/Dumper/DumperCollectionTest.php
owncloud,latest,21,20,617610791,120281988,18014,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Matcher/Dumper/PhpMatcherDumperTest.php
owncloud,latest,21,20,617610791,120281988,5143,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Matcher/Dumper/StaticPrefixCollectionTest.php
owncloud,latest,21,20,617610791,120281988,4326,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Matcher/RedirectableUrlMatcherTest.php
owncloud,latest,21,20,617610791,120281988,4486,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Matcher/TraceableUrlMatcherTest.php
owncloud,latest,21,20,617610791,120281988,20930,/usr/src/owncloud/lib/composer/symfony/routing/Tests/Matcher/UrlMatcherTest.php
owncloud,latest,21,20,617610791,120281988,5652,/usr/src/owncloud/lib/composer/symfony/routing/Tests/RequestContextTest.php
owncloud,latest,21,20,617610791,120281988,15342,/usr/src/owncloud/lib/composer/symfony/routing/Tests/RouteCollectionBuilderTest.php
owncloud,latest,21,20,617610791,120281988,14167,/usr/src/owncloud/lib/composer/symfony/routing/Tests/RouteCollectionTest.php
owncloud,latest,21,20,617610791,120281988,15055,/usr/src/owncloud/lib/composer/symfony/routing/Tests/RouteCompilerTest.php
owncloud,latest,21,20,617610791,120281988,5149,/usr/src/owncloud/lib/composer/symfony/routing/Tests/RouterTest.php
owncloud,latest,21,20,617610791,120281988,13707,/usr/src/owncloud/lib/composer/symfony/routing/Tests/RouteTest.php
owncloud,latest,21,20,617610791,120281988,4240,/usr/src/owncloud/lib/composer/symfony/translation/Catalogue/AbstractOperation.php
owncloud,latest,21,20,617610791,120281988,1881,/usr/src/owncloud/lib/composer/symfony/translation/Catalogue/MergeOperation.php
owncloud,latest,21,20,617610791,120281988,2049,/usr/src/owncloud/lib/composer/symfony/translation/Catalogue/OperationInterface.php
owncloud,latest,21,20,617610791,120281988,2919,/usr/src/owncloud/lib/composer/symfony/translation/Catalogue/TargetOperation.php
owncloud,latest,21,20,617610791,120281988,3267,/usr/src/owncloud/lib/composer/symfony/translation/CHANGELOG.md
owncloud,latest,21,20,617610791,120281988,7801,/usr/src/owncloud/lib/composer/symfony/translation/Command/XliffLintCommand.php
owncloud,latest,21,20,617610791,120281988,1397,/usr/src/owncloud/lib/composer/symfony/translation/composer.json
owncloud,latest,21,20,617610791,120281988,4699,/usr/src/owncloud/lib/composer/symfony/translation/DataCollector/TranslationDataCollector.php
owncloud,latest,21,20,617610791,120281988,4532,/usr/src/owncloud/lib/composer/symfony/translation/DataCollectorTranslator.php
owncloud,latest,21,20,617610791,120281988,1350,/usr/src/owncloud/lib/composer/symfony/translation/DependencyInjection/TranslationDumperPass.php
owncloud,latest,21,20,617610791,120281988,1670,/usr/src/owncloud/lib/composer/symfony/translation/DependencyInjection/TranslationExtractorPass.php
owncloud,latest,21,20,617610791,120281988,3882,/usr/src/owncloud/lib/composer/symfony/translation/DependencyInjection/TranslatorPass.php
owncloud,latest,21,20,617610791,120281988,1507,/usr/src/owncloud/lib/composer/symfony/translation/Dumper/CsvFileDumper.php
owncloud,latest,21,20,617610791,120281988,810,/usr/src/owncloud/lib/composer/symfony/translation/Dumper/DumperInterface.php
owncloud,latest,21,20,617610791,120281988,3845,/usr/src/owncloud/lib/composer/symfony/translation/Dumper/FileDumper.php
owncloud,latest,21,20,617610791,120281988,2993,/usr/src/owncloud/lib/composer/symfony/translation/Dumper/IcuResFileDumper.php
owncloud,latest,21,20,617610791,120281988,1006,/usr/src/owncloud/lib/composer/symfony/translation/Dumper/IniFileDumper.php
owncloud,latest,21,20,617610791,120281988,1026,/usr/src/owncloud/lib/composer/symfony/translation/Dumper/JsonFileDumper.php
owncloud,latest,21,20,617610791,120281988,2345,/usr/src/owncloud/lib/composer/symfony/translation/Dumper/MoFileDumper.php
owncloud,latest,21,20,617610791,120281988,848,/usr/src/owncloud/lib/composer/symfony/translation/Dumper/PhpFileDumper.php
owncloud,latest,21,20,617610791,120281988,1564,/usr/src/owncloud/lib/composer/symfony/translation/Dumper/PoFileDumper.php
owncloud,latest,21,20,617610791,120281988,1386,/usr/src/owncloud/lib/composer/symfony/translation/Dumper/QtFileDumper.php
owncloud,latest,21,20,617610791,120281988,7848,/usr/src/owncloud/lib/composer/symfony/translation/Dumper/XliffFileDumper.php
owncloud,latest,21,20,617610791,120281988,1609,/usr/src/owncloud/lib/composer/symfony/translation/Dumper/YamlFileDumper.php
owncloud,latest,21,20,617610791,120281988,450,/usr/src/owncloud/lib/composer/symfony/translation/Exception/ExceptionInterface.php
owncloud,latest,21,20,617610791,120281988,521,/usr/src/owncloud/lib/composer/symfony/translation/Exception/InvalidArgumentException.php
owncloud,latest,21,20,617610791,120281988,493,/usr/src/owncloud/lib/composer/symfony/translation/Exception/InvalidResourceException.php
owncloud,latest,21,20,617610791,120281988,487,/usr/src/owncloud/lib/composer/symfony/translation/Exception/LogicException.php
owncloud,latest,21,20,617610791,120281988,492,/usr/src/owncloud/lib/composer/symfony/translation/Exception/NotFoundResourceException.php
owncloud,latest,21,20,617610791,120281988,497,/usr/src/owncloud/lib/composer/symfony/translation/Exception/RuntimeException.php
owncloud,latest,21,20,617610791,120281988,2129,/usr/src/owncloud/lib/composer/symfony/translation/Extractor/AbstractFileExtractor.php
owncloud,latest,21,20,617610791,120281988,1408,/usr/src/owncloud/lib/composer/symfony/translation/Extractor/ChainExtractor.php
owncloud,latest,21,20,617610791,120281988,1063,/usr/src/owncloud/lib/composer/symfony/translation/Extractor/ExtractorInterface.php
owncloud,latest,21,20,617610791,120281988,6685,/usr/src/owncloud/lib/composer/symfony/translation/Extractor/PhpExtractor.php
owncloud,latest,21,20,617610791,120281988,4408,/usr/src/owncloud/lib/composer/symfony/translation/Extractor/PhpStringTokenParser.php
owncloud,latest,21,20,617610791,120281988,914,/usr/src/owncloud/lib/composer/symfony/translation/Formatter/ChoiceMessageFormatterInterface.php
owncloud,latest,21,20,617610791,120281988,866,/usr/src/owncloud/lib/composer/symfony/translation/Formatter/MessageFormatterInterface.php
